# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 315         3.998       51.447      0.00        Hansweert   
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# T         : Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming / Temperature (in 0.1 degrees Celsius) at 1.50 m at the time of observation
# STN,YYYYMMDD,HH,    T
  315,20170909,   13,     
  315,20170909,   14,     
  315,20170909,   15,     
  315,20170909,   16,     
  315,20170909,   17,     
  315,20170909,   18,     
  315,20170909,   19,     
  315,20170909,   20,     
  315,20170909,   21,     
  315,20170909,   22,     
  315,20170909,   23,     
  315,20170909,   24,     
  315,20170910,    1,     
  315,20170910,    2,     
  315,20170910,    3,     
  315,20170910,    4,     
  315,20170910,    5,     
  315,20170910,    6,     
  315,20170910,    7,     
  315,20170910,    8,     
  315,20170910,    9,     
  315,20170910,   10,     
  315,20170910,   11,     
  315,20170910,   12,     
  315,20170910,   13,     
  315,20170910,   14,     
  315,20170910,   15,     
  315,20170910,   16,     
  315,20170910,   17,     
  315,20170910,   18,     
  315,20170910,   19,     
  315,20170910,   20,     
  315,20170910,   21,     
  315,20170910,   22,     
  315,20170910,   23,     
  315,20170910,   24,     
  315,20170911,    1,     
  315,20170911,    2,     
  315,20170911,    3,     
  315,20170911,    4,     
  315,20170911,    5,     
  315,20170911,    6,     
  315,20170911,    7,     
  315,20170911,    8,     
  315,20170911,    9,     
  315,20170911,   10,     
  315,20170911,   11,     
  315,20170911,   12,     
  315,20170911,   13,     
  315,20170911,   14,     
  315,20170911,   15,     
  315,20170911,   16,     
  315,20170911,   17,     
  315,20170911,   18,     
  315,20170911,   19,     
  315,20170911,   20,     
  315,20170911,   21,     
  315,20170911,   22,     
  315,20170911,   23,     
  315,20170911,   24,     
  315,20170912,    1,     
  315,20170912,    2,     
  315,20170912,    3,     
  315,20170912,    4,     
  315,20170912,    5,     
  315,20170912,    6,     
  315,20170912,    7,     
  315,20170912,    8,     
  315,20170912,    9,     
  315,20170912,   10,     
  315,20170912,   11,     
  315,20170912,   12,     
  315,20170912,   13,     
  315,20170912,   14,     
  315,20170912,   15,     
  315,20170912,   16,     
  315,20170912,   17,     
  315,20170912,   18,     
  315,20170912,   19,     
  315,20170912,   20,     
  315,20170912,   21,     
  315,20170912,   22,     
  315,20170912,   23,     
  315,20170912,   24,     
  315,20170913,    1,     
  315,20170913,    2,     
  315,20170913,    3,     
  315,20170913,    4,     
  315,20170913,    5,     
  315,20170913,    6,     
  315,20170913,    7,     
  315,20170913,    8,     
  315,20170913,    9,     
  315,20170913,   10,     
  315,20170913,   11,     
  315,20170913,   12,     
  315,20170913,   13,     
  315,20170913,   14,     
  315,20170913,   15,     
  315,20170913,   16,     
  315,20170913,   17,     
  315,20170913,   18,     
  315,20170913,   19,     
  315,20170913,   20,     
  315,20170913,   21,     
  315,20170913,   22,     
  315,20170913,   23,     
  315,20170913,   24,     
  315,20170914,    1,     
  315,20170914,    2,     
  315,20170914,    3,     
  315,20170914,    4,     
  315,20170914,    5,     
  315,20170914,    6,     
  315,20170914,    7,     
  315,20170914,    8,     
  315,20170914,    9,     
  315,20170914,   10,     
  315,20170914,   11,     
  315,20170914,   12,     
  315,20170914,   13,     
  315,20170914,   14,     
  315,20170914,   15,     
  315,20170914,   16,     
  315,20170914,   17,     
  315,20170914,   18,     
  315,20170914,   19,     
  315,20170914,   20,     
  315,20170914,   21,     
  315,20170914,   22,     
  315,20170914,   23,     
  315,20170914,   24,     
  315,20170915,    1,     
  315,20170915,    2,     
  315,20170915,    3,     
  315,20170915,    4,     
  315,20170915,    5,     
  315,20170915,    6,     
  315,20170915,    7,     
  315,20170915,    8,     
  315,20170915,    9,     
  315,20170915,   10,     
  315,20170915,   11,     
  315,20170915,   12,     
  315,20170915,   13,     
  315,20170915,   14,     
  315,20170915,   15,     
  315,20170915,   16,     
  315,20170915,   17,     
  315,20170915,   18,     
  315,20170915,   19,     
  315,20170915,   20,     
  315,20170915,   21,     
  315,20170915,   22,     
  315,20170915,   23,     
  315,20170915,   24,     
  315,20170916,    1,     
  315,20170916,    2,     
  315,20170916,    3,     
  315,20170916,    4,     
  315,20170916,    5,     
  315,20170916,    6,     
  315,20170916,    7,     
  315,20170916,    8,     
  315,20170916,    9,     
  315,20170916,   10,     
  315,20170916,   11,     
  315,20170916,   12,     
  315,20170916,   13,     
  315,20170916,   14,     
  315,20170916,   15,     
  315,20170916,   16,     
  315,20170916,   17,     
  315,20170916,   18,     
  315,20170916,   19,     
  315,20170916,   20,     
  315,20170916,   21,     
  315,20170916,   22,     
  315,20170916,   23,     
  315,20170916,   24,     
  315,20170917,    1,     
  315,20170917,    2,     
  315,20170917,    3,     
  315,20170917,    4,     
  315,20170917,    5,     
  315,20170917,    6,     
  315,20170917,    7,     
  315,20170917,    8,     
  315,20170917,    9,     
  315,20170917,   10,     
  315,20170917,   11,     
  315,20170917,   12,     
  315,20170917,   13,     
  315,20170917,   14,     
  315,20170917,   15,     
  315,20170917,   16,     
  315,20170917,   17,     
  315,20170917,   18,     
  315,20170917,   19,     
  315,20170917,   20,     
  315,20170917,   21,     
  315,20170917,   22,     
  315,20170917,   23,     
  315,20170917,   24,     
  315,20170918,    1,     
  315,20170918,    2,     
  315,20170918,    3,     
  315,20170918,    4,     
  315,20170918,    5,     
  315,20170918,    6,     
  315,20170918,    7,     
  315,20170918,    8,     
  315,20170918,    9,     
  315,20170918,   10,     
  315,20170918,   11,     
  315,20170918,   12,     
  315,20170918,   13,     
  315,20170918,   14,     
  315,20170918,   15,     
  315,20170918,   16,     
  315,20170918,   17,     
  315,20170918,   18,     
  315,20170918,   19,     
  315,20170918,   20,     
  315,20170918,   21,     
  315,20170918,   22,     
  315,20170918,   23,     
  315,20170918,   24,     
  315,20170919,    1,     
  315,20170919,    2,     
  315,20170919,    3,     
  315,20170919,    4,     
  315,20170919,    5,     
  315,20170919,    6,     
  315,20170919,    7,     
  315,20170919,    8,     
  315,20170919,    9,     
  315,20170919,   10,     
  315,20170919,   11,     
  315,20170919,   12,     
  315,20170919,   13,     
  315,20170919,   14,     
  315,20170919,   15,     
  315,20170919,   16,     
  315,20170919,   17,     
  315,20170919,   18,     
  315,20170919,   19,     
  315,20170919,   20,     
  315,20170919,   21,     
  315,20170919,   22,     
  315,20170919,   23,     
  315,20170919,   24,     
  315,20170920,    1,     
  315,20170920,    2,     
  315,20170920,    3,     
  315,20170920,    4,     
  315,20170920,    5,     
  315,20170920,    6,     
  315,20170920,    7,     
  315,20170920,    8,     
  315,20170920,    9,     
  315,20170920,   10,     
  315,20170920,   11,     
  315,20170920,   12,     
  315,20170920,   13,     
  315,20170920,   14,     
  315,20170920,   15,     
  315,20170920,   16,     
  315,20170920,   17,     
  315,20170920,   18,     
  315,20170920,   19,     
  315,20170920,   20,     
  315,20170920,   21,     
  315,20170920,   22,     
  315,20170920,   23,     
  315,20170920,   24,     
  315,20170921,    1,     
  315,20170921,    2,     
  315,20170921,    3,     
  315,20170921,    4,     
  315,20170921,    5,     
  315,20170921,    6,     
  315,20170921,    7,     
  315,20170921,    8,     
  315,20170921,    9,     
  315,20170921,   10,     
  315,20170921,   11,     
  315,20170921,   12,     
  315,20170921,   13,     
  315,20170921,   14,     
  315,20170921,   15,     
  315,20170921,   16,     
  315,20170921,   17,     
  315,20170921,   18,     
  315,20170921,   19,     
  315,20170921,   20,     
  315,20170921,   21,     
  315,20170921,   22,     
  315,20170921,   23,     
  315,20170921,   24,     
  315,20170922,    1,     
  315,20170922,    2,     
  315,20170922,    3,     
  315,20170922,    4,     
  315,20170922,    5,     
  315,20170922,    6,     
  315,20170922,    7,     
  315,20170922,    8,     
  315,20170922,    9,     
  315,20170922,   10,     
  315,20170922,   11,     
  315,20170922,   12,     
  315,20170922,   13,     
  315,20170922,   14,     
  315,20170922,   15,     
  315,20170922,   16,     
  315,20170922,   17,     
  315,20170922,   18,     
  315,20170922,   19,     
  315,20170922,   20,     
  315,20170922,   21,     
  315,20170922,   22,     
  315,20170922,   23,     
  315,20170922,   24,     
  315,20170923,    1,     
  315,20170923,    2,     
  315,20170923,    3,     
  315,20170923,    4,     
  315,20170923,    5,     
  315,20170923,    6,     
  315,20170923,    7,     
  315,20170923,    8,     
  315,20170923,    9,     
  315,20170923,   10,     
  315,20170923,   11,     
  315,20170923,   12,     
  315,20170923,   13,     
  315,20170923,   14,     
  315,20170923,   15,     
  315,20170923,   16,     
  315,20170923,   17,     
  315,20170923,   18,     
  315,20170923,   19,     
  315,20170923,   20,     
  315,20170923,   21,     
  315,20170923,   22,     
  315,20170923,   23,     
  315,20170923,   24,     
  315,20170924,    1,     
  315,20170924,    2,     
  315,20170924,    3,     
  315,20170924,    4,     
  315,20170924,    5,     
  315,20170924,    6,     
  315,20170924,    7,     
  315,20170924,    8,     
  315,20170924,    9,     
  315,20170924,   10,     
  315,20170924,   11,     
  315,20170924,   12,     
  315,20170924,   13,     
  315,20170924,   14,     
  315,20170924,   15,     
  315,20170924,   16,     
  315,20170924,   17,     
  315,20170924,   18,     
  315,20170924,   19,     
  315,20170924,   20,     
  315,20170924,   21,     
  315,20170924,   22,     
  315,20170924,   23,     
  315,20170924,   24,     
  315,20170925,    1,     
  315,20170925,    2,     
  315,20170925,    3,     
  315,20170925,    4,     
  315,20170925,    5,     
  315,20170925,    6,     
  315,20170925,    7,     
  315,20170925,    8,     
  315,20170925,    9,     
  315,20170925,   10,     
  315,20170925,   11,     
  315,20170925,   12,     
  315,20170925,   13,     
  315,20170925,   14,     
  315,20170925,   15,     
  315,20170925,   16,     
  315,20170925,   17,     
  315,20170925,   18,     
  315,20170925,   19,     
  315,20170925,   20,     
  315,20170925,   21,     
  315,20170925,   22,     
  315,20170925,   23,     
  315,20170925,   24,     
  315,20170926,    1,     
  315,20170926,    2,     
  315,20170926,    3,     
  315,20170926,    4,     
  315,20170926,    5,     
  315,20170926,    6,     
  315,20170926,    7,     
  315,20170926,    8,     
  315,20170926,    9,     
  315,20170926,   10,     
  315,20170926,   11,     
  315,20170926,   12,     
  315,20170926,   13,     
  315,20170926,   14,     
  315,20170926,   15,     
  315,20170926,   16,     
  315,20170926,   17,     
  315,20170926,   18,     
  315,20170926,   19,     
  315,20170926,   20,     
  315,20170926,   21,     
  315,20170926,   22,     
  315,20170926,   23,     
  315,20170926,   24,     
  315,20170927,    1,     
  315,20170927,    2,     
  315,20170927,    3,     
  315,20170927,    4,     
  315,20170927,    5,     
  315,20170927,    6,     
  315,20170927,    7,     
  315,20170927,    8,     
  315,20170927,    9,     
  315,20170927,   10,     
  315,20170927,   11,     
  315,20170927,   12,     
  315,20170927,   13,     
  315,20170927,   14,     
  315,20170927,   15,     
  315,20170927,   16,     
  315,20170927,   17,     
  315,20170927,   18,     
  315,20170927,   19,     
  315,20170927,   20,     
  315,20170927,   21,     
  315,20170927,   22,     
  315,20170927,   23,     
  315,20170927,   24,     
  315,20170928,    1,     
  315,20170928,    2,     
  315,20170928,    3,     
  315,20170928,    4,     
  315,20170928,    5,     
  315,20170928,    6,     
  315,20170928,    7,     
  315,20170928,    8,     
  315,20170928,    9,     
  315,20170928,   10,     
  315,20170928,   11,     
  315,20170928,   12,     
  315,20170928,   13,     
  315,20170928,   14,     
  315,20170928,   15,     
  315,20170928,   16,     
  315,20170928,   17,     
  315,20170928,   18,     
  315,20170928,   19,     
  315,20170928,   20,     
  315,20170928,   21,     
  315,20170928,   22,     
  315,20170928,   23,     
  315,20170928,   24,     
  315,20170929,    1,     
  315,20170929,    2,     
  315,20170929,    3,     
  315,20170929,    4,     
  315,20170929,    5,     
  315,20170929,    6,     
  315,20170929,    7,     
  315,20170929,    8,     
  315,20170929,    9,     
  315,20170929,   10,     
  315,20170929,   11,     
  315,20170929,   12,     
  315,20170929,   13,     
  315,20170929,   14,     
  315,20170929,   15,     
  315,20170929,   16,     
  315,20170929,   17,     
  315,20170929,   18,     
  315,20170929,   19,     
  315,20170929,   20,     
  315,20170929,   21,     
  315,20170929,   22,     
  315,20170929,   23,     
  315,20170929,   24,     
  315,20170930,    1,     
  315,20170930,    2,     
  315,20170930,    3,     
  315,20170930,    4,     
  315,20170930,    5,     
  315,20170930,    6,     
  315,20170930,    7,     
  315,20170930,    8,     
  315,20170930,    9,     
  315,20170930,   10,     
  315,20170930,   11,     
  315,20170930,   12,     
  315,20170930,   13,     
  315,20170930,   14,     
  315,20170930,   15,     
  315,20170930,   16,     
  315,20170930,   17,     
  315,20170930,   18,     
  315,20170930,   19,     
  315,20170930,   20,     
  315,20170930,   21,     
  315,20170930,   22,     
  315,20170930,   23,     
  315,20170930,   24,     
  315,20171001,    1,     
  315,20171001,    2,     
  315,20171001,    3,     
  315,20171001,    4,     
  315,20171001,    5,     
  315,20171001,    6,     
  315,20171001,    7,     
  315,20171001,    8,     
  315,20171001,    9,     
  315,20171001,   10,     
  315,20171001,   11,     
  315,20171001,   12,     
  315,20171001,   13,     
  315,20171001,   14,     
  315,20171001,   15,     
  315,20171001,   16,     
  315,20171001,   17,     
  315,20171001,   18,     
  315,20171001,   19,     
  315,20171001,   20,     
  315,20171001,   21,     
  315,20171001,   22,     
  315,20171001,   23,     
  315,20171001,   24,     
  315,20171002,    1,     
  315,20171002,    2,     
  315,20171002,    3,     
  315,20171002,    4,     
  315,20171002,    5,     
  315,20171002,    6,     
  315,20171002,    7,     
  315,20171002,    8,     
  315,20171002,    9,     
  315,20171002,   10,     
  315,20171002,   11,     
  315,20171002,   12,     
  315,20171002,   13,     
  315,20171002,   14,     
  315,20171002,   15,     
  315,20171002,   16,     
  315,20171002,   17,     
  315,20171002,   18,     
  315,20171002,   19,     
